Well_ID,pct_missing,rep,n_held,rank,n,kge,r2,rmse,mae,nse,r
414236112101201,50,15,144,3,144,0.2577285194419059,0.30977681633589216,1.1175636166344647,0.8785924110925217,0.30977681633589216,0.6055285190482012
414236112101201,50,16,144,3,144,0.19476916803762956,0.2546524262330403,1.2511013019336426,0.9452147181395958,0.2546524262330403,0.5851336691687427
414236112101201,50,17,144,3,144,0.2574737457660623,0.28448181871905254,1.1426359371906778,0.9288889857449413,0.28448181871905254,0.5891846998040035
414236112101201,50,18,144,3,144,0.20847031919617243,0.27614498461354353,1.2887263028872042,1.0074876198436047,0.27614498461354353,0.6335346177816182
414236112101201,50,19,144,3,144,0.22945866488931976,0.28824370480405537,1.1687048366091082,0.8968553842318114,0.28824370480405537,0.5872299742152232
411348112013601,10,0,28,3,28,0.7585535771199639,0.6784986282909458,2.777315214386009,2.2959057194323123,0.6784986282909458,0.8286857629041889
411348112013601,10,1,28,3,28,0.6534513954312373,0.7418292168188771,2.4243584748402642,1.9463869018021407,0.7418292168188771,0.8996734207431143
411348112013601,10,2,28,3,28,0.7809297242647624,0.5927125391437043,2.935870173284542,2.5597400020978642,0.5927125391437043,0.8006097306132909
411348112013601,10,3,28,3,28,0.6139072420265298,0.7374158906018713,2.485104113944014,2.0833606118817443,0.7374158906018713,0.9025067158185888
411348112013601,10,4,28,3,28,0.7607376350181967,0.6905084137063762,2.7862235015972034,2.281534327486562,0.6905084137063762,0.8315917134522325
411348112013601,10,5,28,3,28,0.8035768876059641,0.7714308680220789,2.4791715906948033,1.9585836297936308,0.7714308680220789,0.8791966700630559
411348112013601,10,6,28,3,28,0.6180363851475743,0.5413202606760048,2.4902298096336373,2.040648658586828,0.5413202606760048,0.744909252732705
411348112013601,10,7,28,3,28,0.828252206936746,0.7392687237098461,2.7448824768950564,2.2295451894827107,0.7392687237098461,0.8617605615377059
411348112013601,10,8,28,3,28,0.7099415962522542,0.6875059806896671,2.631355017078671,2.1091480806756278,0.6875059806896671,0.8321448013197527
411348112013601,10,9,28,3,28,0.840834096865136,0.8329809396809075,2.6529153724983554,2.11240544237642,0.8329809396809075,0.9163845898823682
411348112013601,10,10,28,3,28,0.8068813606574499,0.6744305246260266,2.455837405971988,1.9522921646740283,0.6744305246260266,0.8701845343609247
411348112013601,10,11,28,3,28,0.6855000054333868,0.723473297541378,2.5225401670790366,1.94450584077796,0.723473297541378,0.8634446911506519
411348112013601,10,12,28,3,28,0.7885532573841676,0.7039260160389804,2.5565753147695487,2.2606690365487014,0.7039260160389804,0.8406916932653042
411348112013601,10,13,28,3,28,0.7487874418412824,0.5744536739414563,3.067260662598668,2.6301177000085056,0.5744536739414563,0.7693509784873122
411348112013601,10,14,28,3,28,0.7366618866885816,0.5482846129443995,2.953859939191244,2.392783843287719,0.5482846129443995,0.7582951723870537
411348112013601,10,15,28,3,28,0.5833242652764474,0.6757694203444671,2.9924215596749955,2.571133426535393,0.6757694203444671,0.860925007219782
411348112013601,10,16,28,3,28,0.7211779287822131,0.722702375016838,2.3973145006609347,1.9171144927770132,0.722702375016838,0.8572088291737746
411348112013601,10,17,28,3,28,0.6272252104051298,0.32890895364589734,2.861580803665096,2.435891160956641,0.32890895364589734,0.6381872358846796
411348112013601,10,18,28,3,28,0.8467298207770537,0.7117178155298918,2.683738802043492,2.3077403299580834,0.7117178155298918,0.8514964858446528
411348112013601,10,19,28,3,28,0.6879342073524177,0.683499864674951,2.3962672753221965,2.0597390165564775,0.683499864674951,0.8560944116737119
411348112013601,20,0,57,3,57,0.7601526808799413,0.7013419577986983,2.635971359597213,2.1874660426530936,0.7013419577986983,0.8416514390903472
411348112013601,20,1,57,3,57,0.6965380398399837,0.589771951593943,2.6125284167035505,2.101537588885788,0.589771951593943,0.7754764697416568
411348112013601,20,2,57,3,57,0.8378458992611427,0.6815989295619862,2.349845594377522,1.957842999206996,0.6815989295619862,0.839001255091901
411348112013601,20,3,57,3,57,0.6811054173253068,0.7337028148518163,3.072614609069809,2.6025883068380593,0.7337028148518163,0.8827020625001685
411348112013601,20,4,57,3,57,0.6946125242233565,0.7057819284046811,2.9549772973429422,2.5396636079036368,0.7057819284046811,0.8488806696377966
411348112013601,20,5,57,3,57,0.7270571864839865,0.7189094824901107,2.2636449281248265,1.8890495603292565,0.7189094824901107,0.8560836026388156
411348112013601,20,6,57,3,57,0.7041547074582852,0.6972656122583334,2.609191801776547,2.2608812773643017,0.6972656122583334,0.846513320415613
411348112013601,20,7,57,3,57,0.6883897800004297,0.7586630852191639,2.429198530030729,1.9343630516256956,0.7586630852191639,0.8949790608975142
411348112013601,20,8,57,3,57,0.7380823766023789,0.7457922897719134,2.837955664337111,2.262386535325979,0.7457922897719134,0.8728835497342443
411348112013601,20,9,57,3,57,0.8057961877527148,0.7203067520364096,2.4811291294743163,2.0841246164295706,0.7203067520364096,0.8492700994518492
411348112013601,20,10,57,3,57,0.7977731620450994,0.7256642871781294,2.604506373017831,2.0935310756170256,0.7256642871781294,0.8519494080618201
411348112013601,20,11,57,3,57,0.8151252010940786,0.712164615863393,2.831805099238459,2.3704654133002245,0.712164615863393,0.8464395277040853
411348112013601,20,12,57,3,57,0.7129387662035793,0.7543949306346576,2.7287904875201665,2.300898445447896,0.7543949306346576,0.8799662302369753
411348112013601,20,13,57,3,57,0.6625779926666692,0.6663098318945788,3.0131071644939076,2.534389965313861,0.6663098318945788,0.835754483537734
411348112013601,20,14,57,3,57,0.8601919002848585,0.8070756293334892,2.213045640207147,1.7942275529198364,0.8070756293334892,0.8989567923607171
411348112013601,20,15,57,3,57,0.7011703114113006,0.610044758196121,2.7503996027207136,2.2474571058895605,0.610044758196121,0.7820667519406693
411348112013601,20,16,57,3,57,0.746052873562348,0.7152259823224525,2.768925884539726,2.1961099460480145,0.7152259823224525,0.8472233031161276
411348112013601,20,17,57,3,57,0.7890201561105302,0.7652190348429494,2.3536544810334785,1.9347180702649271,0.7652190348429494,0.8764874897889702
411348112013601,20,18,57,3,57,0.8492074574281196,0.7186220642214506,2.4300086674216503,2.0014788453009285,0.7186220642214506,0.8564850930180878
411348112013601,20,19,57,3,57,0.7352748590122156,0.7227023305717898,2.876651074363453,2.3980996150679412,0.7227023305717898,0.8542383806500501
411348112013601,30,0,86,3,86,0.6921418775392533,0.6942864651343272,2.498855379238571,2.0872124901893163,0.6942864651343272,0.8446536723463371
411348112013601,30,1,86,3,86,0.7176123370525893,0.7772350981103904,2.5216893183883924,2.1118214719998263,0.7772350981103904,0.8989338689435783
411348112013601,30,2,86,3,86,0.7620870765576673,0.66059589685332,2.7287882500784524,2.269306372619096,0.66059589685332,0.8136932847232695
411348112013601,30,3,86,3,86,0.680053872133805,0.6374875685753907,3.0341627225693104,2.500689912541591,0.6374875685753907,0.8025424025511496
411348112013601,30,4,86,3,86,0.7195189779130667,0.6692697603097122,2.655652699691082,2.127315189980436,0.6692697603097122,0.8195961849179784
411348112013601,30,5,86,3,86,0.6103275263779462,0.6672763507166404,3.07311413779875,2.6178603899806423,0.6672763507166404,0.8480817409606085
411348112013601,30,6,86,3,86,0.7499059704792219,0.6511219563419524,2.6302191918614417,2.1039105410216,0.6511219563419524,0.8193729904656081
411348112013601,30,7,86,3,86,0.6447938075628965,0.669782131238866,2.7951992419763654,2.3114576357172134,0.669782131238866,0.8415140329572437
411348112013601,30,8,86,3,86,0.6861853042649847,0.7175887943308421,2.569984516733253,2.1724644366591153,0.7175887943308421,0.8710305956461619
411348112013601,30,9,86,3,86,0.7014522627578859,0.7872853024263413,2.5134804025114383,2.0122020671200262,0.7872853024263413,0.9082424335356928
411348112013601,30,10,86,3,86,0.6940420303473556,0.730311661581671,2.9222209261414243,2.4096027152459736,0.730311661581671,0.8774167795683374
411348112013601,30,11,86,3,86,0.669390415819658,0.7298201527888607,2.8153800294486167,2.335692715474759,0.7298201527888607,0.8726710194992607
411348112013601,30,12,86,3,86,0.7206228769674752,0.6970755132957894,2.593639753721306,2.1689697156027545,0.6970755132957894,0.8402511896475976
411348112013601,30,13,86,3,86,0.7343478254792639,0.47347156899670395,2.86460939911411,2.382486536631732,0.47347156899670395,0.7355931722092217
411348112013601,30,14,86,3,86,0.7069628839378341,0.7310442666852263,2.78305345769113,2.356867021084591,0.7310442666852263,0.863997722150133
411348112013601,30,15,86,3,86,0.8206657599593555,0.6865575725955346,2.479959606090437,1.9774603619226943,0.6865575725955346,0.8342793286823358
411348112013601,30,16,86,3,86,0.6973330022443731,0.7439865246244104,2.6625156436209036,2.2235577133755275,0.7439865246244104,0.8759191865491225
411348112013601,30,17,86,3,86,0.8049021305577049,0.7524382464482883,2.42910309097943,1.9711829624200956,0.7524382464482883,0.8742431594017497
411348112013601,30,18,86,3,86,0.7227577148546449,0.6685738024690647,2.6917786789904716,2.2340552822834283,0.6685738024690647,0.8183914852566321
411348112013601,30,19,86,3,86,0.7803015548574573,0.7067007439111286,2.786720916487042,2.3403108722985815,0.7067007439111286,0.841782038548369
411348112013601,40,0,115,3,115,0.6372146650278279,0.6813789682868614,2.8380413815999828,2.332376761652386,0.6813789682868614,0.842815020197115
411348112013601,40,1,115,3,115,0.6653348825697543,0.6952669318305666,2.790872106729715,2.2785198424923494,0.6952669318305666,0.8460499895378342
411348112013601,40,2,115,3,115,0.6626952338829823,0.7316475242849791,2.721168535960031,2.224024749345794,0.7316475242849791,0.8763172265444461
411348112013601,40,3,115,3,115,0.6288697336034084,0.6601251774983392,2.9666421217296484,2.4789239564497856,0.6601251774983392,0.8321293568230933
411348112013601,40,4,115,3,115,0.6015495625096242,0.7136945347664112,2.985479339719454,2.46014018582857,0.7136945347664112,0.8883659660884909
411348112013601,40,5,115,3,115,0.6817304403405882,0.7128395551856064,2.4965721807635597,2.058966165009311,0.7128395551856064,0.8567163069310978
411348112013601,40,6,115,3,115,0.6016919792540313,0.6948662744894096,3.005562001929862,2.4240668627293336,0.6948662744894096,0.8751079220957096
411348112013601,40,7,115,3,115,0.6947846519802607,0.7099616850645856,2.5748230827185266,2.175313383830492,0.7099616850645856,0.8507923887035466
411348112013601,40,8,115,3,115,0.7189718012341583,0.6667600917835771,2.6777517588367417,2.22499928718851,0.6667600917835771,0.8183619748064284
411348112013601,40,9,115,3,115,0.6998901905172027,0.7331375309288906,2.610575316323935,2.218861181059211,0.7331375309288906,0.8670453319673035
411348112013601,40,10,115,3,115,0.609591284896009,0.6799594623921283,2.9828454303201246,2.4726653943528656,0.6799594623921283,0.8543358833265633
411348112013601,40,11,115,3,115,0.687645653946685,0.7353085087174964,2.584543149312001,2.1411345592408115,0.7353085087174964,0.8731543872453729
411348112013601,40,12,115,3,115,0.7606265621720706,0.715301685066934,2.5605388033824155,2.139623448081337,0.715301685066934,0.8496372520471226
411348112013601,40,13,115,3,115,0.6219402389737707,0.7093704756370752,2.8438976251030397,2.3605755624315625,0.7093704756370752,0.874705142739797
411348112013601,40,14,115,3,115,0.66336632490272,0.7057690829563006,2.6765227813795196,2.2056153234241878,0.7057690829563006,0.8551097251888016
411348112013601,40,15,115,3,115,0.6840480489118513,0.6949242132983421,2.6874760433246117,2.2718699037461114,0.6949242132983421,0.842677208314091
411348112013601,40,16,115,3,115,0.6645202141817309,0.7257339175851278,2.7982929117755897,2.2979445251185178,0.7257339175851278,0.8708357429545269
411348112013601,40,17,115,3,115,0.6511109691548252,0.6982981830989186,2.8206118441627144,2.316671441103292,0.6982981830989186,0.8536619051681117
411348112013601,40,18,115,3,115,0.7378406168648244,0.7065824799738609,2.5562427766528293,2.1350845864954824,0.7065824799738609,0.8424686773795848
411348112013601,40,19,115,3,115,0.6688333676846718,0.6679159719005019,2.6954045033919347,2.3215244700924025,0.6679159719005019,0.8272535617079648
411348112013601,50,0,144,3,144,0.6613241709239173,0.687776677671474,2.689525416488089,2.2435619854369975,0.687776677671474,0.8471522081901184
411348112013601,50,1,144,3,144,0.5987590923064755,0.661805582504102,2.846539218455119,2.387314016702236,0.661805582504102,0.8533614355375672
411348112013601,50,2,144,3,144,0.595500016377521,0.6591978589801015,2.867990606021623,2.3710465895574657,0.6591978589801015,0.8392634543275852
411348112013601,50,3,144,3,144,0.6532076488538059,0.6601806380397988,2.748091856150503,2.3016114424100036,0.6601806380397988,0.8246210209398013
411348112013601,50,4,144,3,144,0.5939178197410779,0.6714000695209925,2.9507229595022535,2.4532031542439845,0.6714000695209925,0.8569891375883671
411348112013601,50,5,144,3,144,0.5945791147275524,0.6872073817727078,2.7801521365489106,2.3201603183006605,0.6872073817727078,0.868307772063474
411348112013601,50,6,144,3,144,0.6077358681348911,0.6170903732733235,3.016667412671488,2.497943531045482,0.6170903732733235,0.8275263688805357
411348112013601,50,7,144,3,144,0.5924256351750088,0.6638113768647336,2.76836232254781,2.289104267718086,0.6638113768647336,0.8452661400613687
411348112013601,50,8,144,3,144,0.610330875156595,0.6764946463963408,2.8776259170067866,2.2895435486041595,0.6764946463963408,0.8578568044162211
411348112013601,50,9,144,3,144,0.6237690838229,0.6675650767534972,2.8649463047578183,2.3833355177576436,0.6675650767534972,0.8381153416307637
411348112013601,50,10,144,3,144,0.6345654255009023,0.6955789194909683,2.712196617585574,2.239004967829121,0.6955789194909683,0.8565891504520503
411348112013601,50,11,144,3,144,0.6498213610347047,0.7065613335486964,2.6025164378045877,2.174159788591927,0.7065613335486964,0.859880079233506
411348112013601,50,12,144,3,144,0.5580926564222403,0.6733258917594833,3.0086641423351144,2.487514050396852,0.6733258917594833,0.8722473238246649
411348112013601,50,13,144,3,144,0.6124266780744625,0.6761915486076024,2.8248689558204236,2.2524678311552986,0.6761915486076024,0.8470869605877096
411348112013601,50,14,144,3,144,0.6238616033744068,0.695460409295132,2.7599703276660272,2.330200428662263,0.695460409295132,0.8662096467907997
411348112013601,50,15,144,3,144,0.6298497392841161,0.6857081036324457,2.7441196379294537,2.28356270120698,0.6857081036324457,0.8529129471491954
411348112013601,50,16,144,3,144,0.6143175925367814,0.6690077062361173,2.8654513545427203,2.387844091202055,0.6690077062361173,0.8430287537149677
411348112013601,50,17,144,3,144,0.5355585799466953,0.6545867963328427,3.1474196662936493,2.625333980370423,0.6545867963328427,0.8672989755825032
411348112013601,50,18,144,3,144,0.6099354828507493,0.6433204025601156,2.9943641983431006,2.504918778487883,0.6433204025601156,0.8320889593465939
411348112013601,50,19,144,3,144,0.5838853809767517,0.6771248344968921,2.9667114452426135,2.433336857413577,0.6771248344968921,0.8649527722168722
411544111461001,10,0,28,3,28,-0.09448298923084097,-0.03850031593524106,3.5150078328035073,2.8574175913725606,-0.03850031593524106,0.29569071745880077
411544111461001,10,1,28,3,28,-0.1548292980301258,-0.04654961706404248,3.4098104129835525,2.8283824051352116,-0.04654961706404248,0.16949513973243102
411544111461001,10,2,28,3,28,-0.12252161816917129,0.006749168551357765,4.354594009318221,3.875201177258662,0.006749168551357765,0.2934945030386116
411544111461001,10,3,28,3,28,-0.16324126745995793,0.03171460407491655,3.0815532208135488,2.486375666271962,0.03171460407491655,0.1785916630476184
411544111461001,10,4,28,3,28,-0.10444773878665958,0.05971304721777604,4.140822342934209,3.4260926119577237,0.05971304721777604,0.30274665562395825
411544111461001,10,5,28,3,28,-0.10896333360265675,0.04234895702652541,4.182461566487108,3.40321012055324,0.04234895702652541,0.329480404036015
411544111461001,10,6,28,3,28,-0.04494832633408108,0.09411721444720578,3.759181268334772,3.0941203658461354,0.09411721444720578,0.4061301894304329
411544111461001,10,7,28,3,28,-0.22720497114532745,-0.03920501663703768,3.9706854998738423,3.396657351676205,-0.03920501663703768,0.13974469655322022
411544111461001,10,8,28,3,28,-0.19768718231143811,-0.016721219969794365,3.541402506394925,2.9394825837798635,-0.016721219969794365,0.16221971009176284
411544111461001,10,9,28,3,28,-0.24664615577114968,-0.11424873958587267,3.7219412902954647,3.02029660644413,-0.11424873958587267,0.07141191209760335
411544111461001,10,10,28,3,28,-0.20723459407855538,0.02512256167899407,3.9784175547263523,3.2519085986940417,0.02512256167899407,0.16131609047105153
411544111461001,10,11,28,3,28,0.08641814795890512,0.17784265126593313,3.2849226188747815,2.753163335641927,0.17784265126593313,0.6465701084222472
411544111461001,10,12,28,3,28,-0.24192746076781924,-0.004645957754308316,3.1444420008276617,2.4515449547290507,-0.004645957754308316,0.08555451239813516
411544111461001,10,13,28,3,28,-0.09465917948246672,0.06391598822401201,3.832235653252273,3.146294424005938,0.06391598822401201,0.35673710633186917
411544111461001,10,14,28,3,28,-0.07383160129703104,0.05925972132456325,3.3306941805411814,2.6216654263421657,0.05925972132456325,0.35980139677976625
411544111461001,10,15,28,3,28,-0.0470796444388597,-0.07336745209782958,2.913620370362832,2.4385160202530187,-0.07336745209782958,0.3423845469694666
411544111461001,10,16,28,3,28,-0.07302296770298833,0.03446142865715618,3.151222089833126,2.412404413108626,0.03446142865715618,0.3529067351090856
411544111461001,10,17,28,3,28,-0.16854085294891363,-0.04756554236834698,4.11306317938303,3.4247752030849887,-0.04756554236834698,0.23897822424971257
411544111461001,10,18,28,3,28,-0.1936062719619831,0.02317423223776538,3.9141434560176935,3.238207401210502,0.02317423223776538,0.17301997448074816
411544111461001,10,19,28,3,28,-0.21669314660618388,0.004130687815500522,4.298541029351479,3.6265250728167433,0.004130687815500522,0.1471058236329342
411544111461001,20,0,57,3,57,-0.10011152467925921,0.06687224724246155,3.4123045394294036,2.8184707472649104,0.06687224724246155,0.3217209062341677
411544111461001,20,1,57,3,57,-0.15767413389768725,0.041913265342781836,3.46029520858712,2.757729773323119,0.041913265342781836,0.21629198999818627
411544111461001,20,2,57,3,57,-0.07821735462190071,0.07847302553056701,3.4157704730169463,2.8360534446344965,0.07847302553056701,0.338807356334639
411544111461001,20,3,57,3,57,-0.17849958981099423,-0.08921474157016274,3.4300894666022157,2.849895971897703,-0.08921474157016274,0.13134865876226393
411544111461001,20,4,57,3,57,-0.1770029001876725,0.027349784311509362,3.564679772327684,2.8482741992157936,0.027349784311509362,0.18845044834577485
411544111461001,20,5,57,3,57,-0.21631141901288187,-0.014204258876149511,3.7512490105496634,3.0095815872459033,-0.014204258876149511,0.13381453433129833
411544111461001,20,6,57,3,57,-0.14707065124069496,-0.003500462952467309,3.2509928036650773,2.64569698344422,-0.003500462952467309,0.17057121172638684
411544111461001,20,7,57,3,57,-0.12965269338732877,0.05241322715155994,3.5412688089326214,2.842407389519155,0.05241322715155994,0.25451752095651775
411544111461001,20,8,57,3,57,-0.002300291853476244,0.07008857586464512,3.6081582547507973,3.0538966973730437,0.07008857586464512,0.46277714518513235
411544111461001,20,9,57,3,57,-0.17278232526700088,0.03165185145002947,3.26532909284039,2.6902045016696685,0.03165185145002947,0.18971494241923978
411544111461001,20,10,57,3,57,-0.17283932289162007,0.035330377271601265,3.55464176447199,2.849552309848453,0.035330377271601265,0.19997521158519843
411544111461001,20,11,57,3,57,-0.23934557798159917,0.008899152312410119,3.81113734532106,3.199241793691567,0.008899152312410119,0.10554264565299011
411544111461001,20,12,57,3,57,-0.16607081671368018,-0.07295712193302784,3.8871983177121034,3.1985335128174963,-0.07295712193302784,0.22970164521479872
411544111461001,20,13,57,3,57,-0.16209731700357644,0.031970745617299956,3.258564150182211,2.607820511319787,0.031970745617299956,0.18298176098225832
411544111461001,20,14,57,3,57,-0.10251919747144278,0.060357661735475854,3.110162204774919,2.4627842065539816,0.060357661735475854,0.25544382866932325
411544111461001,20,15,57,3,57,-0.04757395624951877,0.08004580183247656,3.333946494805358,2.656252469076447,0.08004580183247656,0.3988821262406132
411544111461001,20,16,57,3,57,-0.24433044538072268,0.0010890098120228675,3.9194517668418953,3.1970772894075323,0.0010890098120228675,0.08680104357132545
411544111461001,20,17,57,3,57,-0.17118362389548802,-0.04908760031023007,3.061000810157051,2.5584960781867396,-0.04908760031023007,0.1552959037523357
411544111461001,20,18,57,3,57,-0.27321083060603346,-0.0682426492778967,3.5050789644618554,2.744759221895341,-0.0682426492778967,0.03733443017830072
411544111461001,20,19,57,3,57,-0.17064118816645424,0.024305766050596422,3.7216181149970144,3.0466702674718857,0.024305766050596422,0.18630542190574803
411544111461001,30,0,86,3,86,-0.1908576446100234,0.02335885344538302,3.6124155985745507,3.106860117065586,0.02335885344538302,0.17889352157350644
411544111461001,30,1,86,3,86,-0.14738835394428285,0.04171604415122354,4.0768359330566,3.304284655613681,0.04171604415122354,0.25436101083461765
411544111461001,30,2,86,3,86,-0.09224041945536787,0.06522396687913457,3.743835725186934,3.18056789027693,0.06522396687913457,0.3331644686792994
411544111461001,30,3,86,3,86,-0.1468371936460906,0.04429997627975546,3.8065733998044586,3.093292334113865,0.04429997627975546,0.274669473931781
411544111461001,30,4,86,3,86,-0.1076195698600011,0.0558413238913249,3.6165420084464817,2.931999377051387,0.0558413238913249,0.2723279114157755
411544111461001,30,5,86,3,86,-0.11840400994933109,-0.005136244149288149,3.822442547416159,3.221004894124679,-0.005136244149288149,0.30944846928637787
411544111461001,30,6,86,3,86,-0.13098371686850108,0.03421534677059146,3.6481013831173312,2.8973769704399635,0.03421534677059146,0.2415460681982753
411544111461001,30,7,86,3,86,-0.0879342053625698,0.06814395573432341,3.4384862903088798,2.8235881348414296,0.06814395573432341,0.2749130702836601
411544111461001,30,8,86,3,86,-0.19791673201151827,0.020828686182499778,4.000884589990335,3.207267611020238,0.020828686182499778,0.18107698510229478
411544111461001,30,9,86,3,86,-0.2732022995467478,-0.0467574459722353,3.4937971014674716,2.7687818646945,-0.0467574459722353,0.015319567407701965
411544111461001,30,10,86,3,86,-0.18255153157361215,0.0247808776300682,3.752500916068023,3.0294817412553257,0.0247808776300682,0.18282780497611323
411544111461001,30,11,86,3,86,-0.11869998604439069,0.06020861314544668,3.234139757791083,2.643163309361023,0.06020861314544668,0.2994747931222835
411544111461001,30,12,86,3,86,-0.1013598440177883,0.061942203198572576,3.3151452175661285,2.7286506299202027,0.061942203198572576,0.2970589406996722
411544111461001,30,13,86,3,86,-0.1869599739440062,0.01791830148703799,3.484850107001947,2.864476381941406,0.01791830148703799,0.18826615631228946
411544111461001,30,14,86,3,86,-0.10748021503836336,0.052588061686064336,3.468556620280304,2.821483803458419,0.052588061686064336,0.26967900419743296
411544111461001,30,15,86,3,86,-0.16872467288387116,0.035367640679984436,3.7052523520540412,3.059101956538048,0.035367640679984436,0.19666303294984647
411544111461001,30,16,86,3,86,-0.08221324046124079,0.06683696771778758,3.329444172143423,2.7474497199243775,0.06683696771778758,0.3475201247787343
411544111461001,30,17,86,3,86,-0.11464238803093818,0.053644356357222645,3.428893977237576,2.788242525256655,0.053644356357222645,0.29033186842157993
411544111461001,30,18,86,3,86,-0.10191343147006715,0.05670882504159358,3.907321736203294,3.2684125264424946,0.05670882504159358,0.34826990981135647
411544111461001,30,19,86,3,86,-0.05291758882895348,0.0906520516122653,3.401514189451541,2.7887088907145565,0.0906520516122653,0.38506349087709024
411544111461001,40,0,115,3,115,-0.20555595616360134,-0.003988856465606316,3.6026356852804637,2.886701837578031,-0.003988856465606316,0.15905573399181752
411544111461001,40,1,115,3,115,-0.1485762627828051,0.0381643187885401,3.6283101249169394,2.988666401534544,0.0381643187885401,0.233472680689869
411544111461001,40,2,115,3,115,-0.22671929611448638,-0.020163175245930365,4.141367655613013,3.421340903423049,-0.020163175245930365,0.1354811272913546
411544111461001,40,3,115,3,115,-0.20518908255800694,0.01432441434692977,3.568710504172952,2.807300854001266,0.01432441434692977,0.14665546821260245
411544111461001,40,4,115,3,115,-0.13665846564382722,0.05197761727984285,3.612332525795271,2.911242823837505,0.05197761727984285,0.25489266227052426
411544111461001,40,5,115,3,115,-0.13474873899874962,0.02562440042782621,3.769219041150642,3.0585224583787234,0.02562440042782621,0.26204084128240857
411544111461001,40,6,115,3,115,-0.11226051665700387,0.05698616759338404,3.629594636450987,2.8931403789207804,0.05698616759338404,0.31360896591033893
411544111461001,40,7,115,3,115,-0.13969052884617117,0.03118559566265311,3.6014167710958014,2.867815546236876,0.03118559566265311,0.2323934782546149
411544111461001,40,8,115,3,115,-0.1137537143345555,0.048873657693709216,3.6995216158066206,3.0254967803871495,0.048873657693709216,0.29508747558333787
411544111461001,40,9,115,3,115,-0.16077998705573404,0.03446758450958254,3.7410089636032513,3.0807715312221102,0.03446758450958254,0.20146627839198875
411544111461001,40,10,115,3,115,-0.0753820588193983,0.05918392976840792,3.655642198625211,3.0491002512837757,0.05918392976840792,0.34933967368739915
411544111461001,40,11,115,3,115,-0.07235685387491175,0.07963145188486409,3.5664968548782943,2.9165436422484596,0.07963145188486409,0.37246879419321394
411544111461001,40,12,115,3,115,-0.12821955517371353,0.05072934341327939,3.5086415103619606,2.9409242879997453,0.05072934341327939,0.2805333990456215
411544111461001,40,13,115,3,115,-0.22753862817481996,-0.024854898110105772,3.667667231536187,2.959646516413823,-0.024854898110105772,0.09699862364106206
411544111461001,40,14,115,3,115,-0.20293002844979213,0.02850865656393642,3.7662236427681726,2.997924274476495,0.02850865656393642,0.17800266403870713
411544111461001,40,15,115,3,115,-0.21635598824145053,0.012535106031507093,3.6000698056325624,2.9352316462918915,0.012535106031507093,0.1208993020020687
411544111461001,40,16,115,3,115,-0.2370008502880041,-0.022796084324608445,3.8096054925968437,3.0960060880503315,-0.022796084324608445,0.12119426314329634
411544111461001,40,17,115,3,115,-0.15762053510366125,0.043011841510023574,3.894454551900105,3.179751772236238,0.043011841510023574,0.25626578979230175
411544111461001,40,18,115,3,115,-0.13059109055723783,0.03536259795154961,3.6620200315225784,3.0193086872493398,0.03536259795154961,0.2636694672373601
411544111461001,40,19,115,3,115,-0.20595299829083036,0.020558959716765912,3.469806886784996,2.822319248404584,0.020558959716765912,0.14929637916819002
411544111461001,50,0,144,3,144,-0.1717059698983856,-0.015235835927029928,3.8290865549571356,3.159323608241335,-0.015235835927029928,0.22546324923455136
411544111461001,50,1,144,3,144,-0.15362098292730342,0.04096773450714475,3.671211430949158,3.030424370132443,0.04096773450714475,0.23720274111079342
411544111461001,50,2,144,3,144,-0.16464289598762405,0.04243457509324222,3.7875484182147083,3.062630653404028,0.04243457509324222,0.23961592118451405
411544111461001,50,3,144,3,144,-0.1723572550502146,-0.0181346645621554,3.800628471314139,3.147373337438214,-0.0181346645621554,0.21313496476080623
411544111461001,50,4,144,3,144,-0.17530289034854474,0.023064784409278727,3.860945524744757,3.1443456520445605,0.023064784409278727,0.20932389293587478
411544111461001,50,5,144,3,144,-0.11478131497836319,0.05725075401468471,3.7367063412385475,3.1055626086991186,0.05725075401468471,0.30941836793999733
411544111461001,50,6,144,3,144,-0.20058014019544057,0.018759331915376598,3.9370679472952843,3.2388025235151066,0.018759331915376598,0.1841074205132834
411544111461001,50,7,144,3,144,-0.18305577701868336,0.03534353256757661,3.5977836005208625,2.8807719100361546,0.03534353256757661,0.20595362834734063
411544111461001,50,8,144,3,144,-0.017869206627540768,0.04921557492055395,3.4415561137115964,2.8711293153133965,0.04921557492055395,0.469462407730978
411544111461001,50,9,144,3,144,-0.11651425710215668,0.06055463634263103,3.4811682994501765,2.7992218126788466,0.06055463634263103,0.28084028563113106
411544111461001,50,10,144,3,144,-0.11866719554971206,-0.01245087856487137,3.699353621694955,3.052395773628348,-0.01245087856487137,0.27986148366250846
411544111461001,50,11,144,3,144,-0.1023242192119107,0.062322530008790955,3.6780868314364046,3.0211062120811474,0.062322530008790955,0.3111591729844793
411544111461001,50,12,144,3,144,-0.14063868827900428,0.050024282013851784,3.7110033884976907,3.031323776328899,0.050024282013851784,0.24509503078663405
411544111461001,50,13,144,3,144,-0.2582000899803758,-0.004216221481313731,3.6188255734696,2.944736071647684,-0.004216221481313731,0.06808858286330832
411544111461001,50,14,144,3,144,-0.11256298760191452,-0.0004739154978594673,3.6143806861939685,2.94981931712614,-0.0004739154978594673,0.3082931609867209
