resolution,Well_ID,grid_cell,grid_dist_deg,true_mean,idw_mean_est,mean_error,rank,amc_kge,amc_r2,amc_rmse,amc_mae,idw_kge,idw_r2,idw_rmse,idw_mae,rmc_kge,rmc_r2,rmc_rmse,rmc_mae
0.5,403524111572201,37,0.15354644718158875,4388.040990756111,4533.9431845918225,145.90219383571184,5,0.6097448844426239,-4761.991307190312,145.9151450055247,145.902193835711,0.5492041172572841,-4762.150495290284,145.91758336401784,145.9021938357106,0.5941324229889741,-4762.029235305438,145.9157259718801,145.90218916890723
0.5,415008111593901,61,0.22762259881731695,4388.77316998358,4497.815457164257,109.0422871806768,5,-0.26123207330298226,-4518.775773815242,109.07940541333193,109.04228718067706,-0.22893680319650134,-4519.146118631885,109.0838742373326,109.04228718067783,-0.13357139503082238,-4517.363697527137,109.06236469251388,109.04232054368816
0.5,414209111574001,53,0.23710299653782527,4414.740961900602,4585.990507605116,171.24954570451428,5,0.15928032048482743,-28385.44416225345,171.25534771067368,171.24954570451544,0.15549451585188978,-28385.614068529052,171.25586023197783,171.24954570451553,0.18648632352437766,-28385.140296559915,171.25443109773033,171.24955983035366
0.5,414642111511401,61,0.23057730878883018,4435.501389964223,4497.52889080663,62.02750084240779,5,-0.896917930901769,-4683.176264395319,62.07966129646909,62.027500842407754,-1.1177732855661664,-4685.059475419791,62.09213919523648,62.02750084240751,-0.6244635269630121,-4679.52322494287,62.055449602579955,62.027534146023704
0.5,415926111571302,61,0.12366788102251665,4502.928958641322,4497.057303317163,5.871655324159292,5,-0.8054706268546541,-65.43274489863569,6.19362052197088,5.871655324158869,-1.1962550179326947,-67.62654636815711,6.29505554006755,5.871655324157725,-0.14135673794302872,-62.12230753132864,6.037330177392368,5.871622032536212
0.5,414721111590001,61,0.2591838411033304,4424.7940829873905,4497.503842698769,72.70975971137887,5,-0.31148716126901577,-2666.509652684459,72.75969622707876,72.70975971137882,-0.41934341708787737,-2667.388025743673,72.7716746085979,72.70975971137983,-0.2156374923003208,-2664.8757632058796,72.73740961384557,72.70979306713012
0.5,415926111571301,61,0.12366788102251665,4501.123750048388,4497.093932577182,4.029817471205206,5,-0.6591303935554136,-30.50025000115545,4.448974577694933,4.073569244804964,-1.0508626626539574,-32.63130832792039,4.597003190066456,4.091897964303168,0.11192755138281296,-27.291580061498344,4.216300203632707,4.029784143903918
0.5,415638111493601,61,0.06626307150067975,4463.5800326616545,4499.67418881215,36.09415615049511,5,-0.7189461113547526,-459.74504025959504,36.271419657775496,36.09415615049547,-0.6198764402029788,-460.0929804630485,36.28511259239341,36.09415615049582,-0.31514104384818054,-457.2593826981483,36.17344762576568,36.094195560602074
0.5,403627111495702,37,0.10915127258481226,4565.665562475925,4533.9431845918225,31.72237788410257,5,-0.07412820886559679,-84.26442736669917,32.00822822655307,31.722377884102507,-0.06696912542368194,-84.30899586821528,32.01659263151156,31.722377884102887,-0.06743756265695722,-84.2576344329453,32.00695316899734,31.72238247224464
0.5,415506112030201,60,0.19630630131478033,4883.4152907530515,4436.315629847911,447.0996609051408,5,0.3783093369781526,-36694.32251749536,447.10361597245543,447.09966090514104,0.3708252153751824,-36694.36731402879,447.1038888776187,447.09966090514047,0.1639743447436972,-36694.56190884611,447.10507436764925,447.09965006879895
0.5,413840111552601,53,0.17353057239986266,4470.655183680253,4587.37944077108,116.72425709082745,5,-0.8336011714339662,-4181.582923003174,116.7615920582806,116.72425709082715,-0.7270165958740344,-4181.611647502736,116.76199299624206,116.724257090827,-0.8784331464886324,-4181.35396200229,116.7583961602736,116.72427226545875
0.5,414134111544701,53,0.2108791932808865,4400.738472153656,4587.938973529444,187.200501375788,5,-0.8183404388676618,-9714.273342392971,187.22414634712226,187.20050137578767,-0.8008293545046383,-9714.441278899778,187.22576450196703,187.2005013757876,-0.8044659435605204,-9713.990668498931,187.22142260680076,187.20051695556006
0.5,413609111495701,53,0.10427224217715969,4800.123503050108,4541.02922558606,259.094277464048,5,-0.06487042135031618,-98444.9793261265,259.0984538375441,259.0942774640473,-0.0779359113654714,-98445.0738330955,259.098578203231,259.09427746404685,-0.08116920859792476,-98444.77651453293,259.09818694905493,259.0942616080156
